Series ID,Year,Period,Label,Value
LASST460000000000003,2013,M09,2013 Sep,3.6
LASST460000000000003,2013,M10,2013 Oct,3.6
LASST460000000000003,2013,M11,2013 Nov,3.5
LASST460000000000003,2013,M12,2013 Dec,3.5
LASST460000000000003,2014,M01,2014 Jan,3.5
LASST460000000000003,2014,M02,2014 Feb,3.5
LASST460000000000003,2014,M03,2014 Mar,3.4
LASST460000000000003,2014,M04,2014 Apr,3.4
LASST460000000000003,2014,M05,2014 May,3.4
LASST460000000000003,2014,M06,2014 Jun,3.3
LASST460000000000003,2014,M07,2014 Jul,3.3
LASST460000000000003,2014,M08,2014 Aug,3.3
LASST460000000000003,2014,M09,2014 Sep,3.3
LASST460000000000003,2014,M10,2014 Oct,3.3
LASST460000000000003,2014,M11,2014 Nov,3.2
LASST460000000000003,2014,M12,2014 Dec,3.2
LASST460000000000003,2015,M01,2015 Jan,3.2
LASST460000000000003,2015,M02,2015 Feb,3.2
LASST460000000000003,2015,M03,2015 Mar,3.1
LASST460000000000003,2015,M04,2015 Apr,3.1
LASST460000000000003,2015,M05,2015 May,3.1
LASST460000000000003,2015,M06,2015 Jun,3.1
LASST460000000000003,2015,M07,2015 Jul,3.0
LASST460000000000003,2015,M08,2015 Aug,3.0
LASST460000000000003,2015,M09,2015 Sep,2.9
LASST460000000000003,2015,M10,2015 Oct,2.9
LASST460000000000003,2015,M11,2015 Nov,2.9
LASST460000000000003,2015,M12,2015 Dec,2.8
LASST460000000000003,2016,M01,2016 Jan,2.8
LASST460000000000003,2016,M02,2016 Feb,2.8
LASST460000000000003,2016,M03,2016 Mar,2.8
LASST460000000000003,2016,M04,2016 Apr,2.9
LASST460000000000003,2016,M05,2016 May,2.9
LASST460000000000003,2016,M06,2016 Jun,3.0
LASST460000000000003,2016,M07,2016 Jul,3.1
LASST460000000000003,2016,M08,2016 Aug,3.1
LASST460000000000003,2016,M09,2016 Sep,3.1
LASST460000000000003,2016,M10,2016 Oct,3.2
LASST460000000000003,2016,M11,2016 Nov,3.2
LASST460000000000003,2016,M12,2016 Dec,3.1
LASST460000000000003,2017,M01,2017 Jan,3.1
LASST460000000000003,2017,M02,2017 Feb,3.1
LASST460000000000003,2017,M03,2017 Mar,3.0
LASST460000000000003,2017,M04,2017 Apr,3.0
LASST460000000000003,2017,M05,2017 May,3.0
LASST460000000000003,2017,M06,2017 Jun,3.0
LASST460000000000003,2017,M07,2017 Jul,3.0
LASST460000000000003,2017,M08,2017 Aug,3.0
LASST460000000000003,2017,M09,2017 Sep,3.0
LASST460000000000003,2017,M10,2017 Oct,3.0
LASST460000000000003,2017,M11,2017 Nov,3.0
LASST460000000000003,2017,M12,2017 Dec,3.0
LASST460000000000003,2018,M01,2018 Jan,2.9
LASST460000000000003,2018,M02,2018 Feb,2.9
LASST460000000000003,2018,M03,2018 Mar,2.9
LASST460000000000003,2018,M04,2018 Apr,2.8
LASST460000000000003,2018,M05,2018 May,2.8
LASST460000000000003,2018,M06,2018 Jun,2.7
LASST460000000000003,2018,M07,2018 Jul,2.7
LASST460000000000003,2018,M08,2018 Aug,2.7
LASST460000000000003,2018,M09,2018 Sep,2.7
LASST460000000000003,2018,M10,2018 Oct,2.7
LASST460000000000003,2018,M11,2018 Nov,2.7
LASST460000000000003,2018,M12,2018 Dec,2.7
LASST460000000000003,2019,M01,2019 Jan,2.8
LASST460000000000003,2019,M02,2019 Feb,2.8
LASST460000000000003,2019,M03,2019 Mar,2.8
LASST460000000000003,2019,M04,2019 Apr,2.8
LASST460000000000003,2019,M05,2019 May,2.8
LASST460000000000003,2019,M06,2019 Jun,2.8
LASST460000000000003,2019,M07,2019 Jul,2.8
LASST460000000000003,2019,M08,2019 Aug,2.7
LASST460000000000003,2019,M09,2019 Sep,2.7
LASST460000000000003,2019,M10,2019 Oct,2.7
LASST460000000000003,2019,M11,2019 Nov,2.6
LASST460000000000003,2019,M12,2019 Dec,2.6
